image_path,label
nighttime/cam_03_00040_jpg.rf.8f3d2893e5e70a49d31ebe5c692120ad.jpg,0
nighttime/cam_03_00041_jpg.rf.4c47fe19a61920f8a6343fdf13076f16.jpg,0
nighttime/cam_03_00041_jpg.rf.c82321f71785e7864ea970e2b72cb006.jpg,0
nighttime/cam_03_00042_jpg.rf.0ed0d48ea77b1301220a7f65f3128700.jpg,0
nighttime/cam_03_00042_jpg.rf.571ad5227f5809da4a2fcd588fff568e.jpg,0
nighttime/cam_03_00043_jpg.rf.32847f1d1006e14e72d65b90502afbda.jpg,0
nighttime/cam_03_00043_jpg.rf.66b1c6e9bccaef0fd5caef34850e4969.jpg,0
nighttime/cam_03_00044_jpg.rf.6d8bbdb47adca43d1e0902c1d1c4d256.jpg,0
nighttime/cam_03_00044_jpg.rf.d67100bf23749ae73f8d46a59a079e30.jpg,0
nighttime/cam_03_00045_jpg.rf.2a92a5e4fc282ef1e28f5cd9f58e9a6d.jpg,0
nighttime/cam_03_00045_jpg.rf.2c556cf0b0e630f98024b82ef8413819.jpg,0
nighttime/cam_03_00046_jpg.rf.43303374fd4c3f9cce31e2ceb5d52792.jpg,0
nighttime/cam_03_00046_jpg.rf.8baa6b55f5a1e04709868f00657eeea4.jpg,0
nighttime/cam_03_00047_jpg.rf.14dccb283c10afa514020ad6320a1188.jpg,0
nighttime/cam_03_00047_jpg.rf.511621e3519069da9c7eb67a916e468a.jpg,0
nighttime/cam_03_00048_jpg.rf.3bb70c3230c21783c4de92fcea465c33.jpg,0
nighttime/cam_03_00048_jpg.rf.45c6d96a23fa10305e0cb13f07029fba.jpg,0
nighttime/cam_03_00049_jpg.rf.96f71a1b16fe08aa509217082b717ccc.jpg,0
nighttime/cam_03_00049_jpg.rf.a61850efbe7a19aac8ea067950a0e477.jpg,0
nighttime/cam_03_00050_jpg.rf.8899c02aa7e6b32d4e41940d12997e4f.jpg,0
nighttime/cam_03_00050_jpg.rf.bd1a4fa194a3028c96cfdfdcfce41286.jpg,0
nighttime/cam_03_00051_jpg.rf.dd50573bbbda1828a7771734e9a4d6d8.jpg,0
nighttime/cam_03_00051_jpg.rf.feb2f62d55c18b6f6c6d3c06a0662e68.jpg,0
nighttime/cam_03_00052_jpg.rf.a139153e7e29495fc734864a2a600e25.jpg,0
nighttime/cam_03_00052_jpg.rf.e1831a86df9702ccd6a49f23ee27c9e2.jpg,0
nighttime/cam_03_00053_jpg.rf.8879e03075bf79b3d197fd0de93a47df.jpg,0
nighttime/cam_03_00053_jpg.rf.e29261d80f86b4a232354e43c745b35b.jpg,0
nighttime/cam_03_00054_jpg.rf.2dfb9cccf156c5e3d0a10f344318b216.jpg,0
nighttime/cam_03_00054_jpg.rf.87c07b361663db96186af67312b6ee6a.jpg,0
nighttime/cam_03_00055_jpg.rf.7a530abd724eff8257426ae8750ebf8a.jpg,0
nighttime/cam_03_00055_jpg.rf.f26fb9c4ed9b9c39f7b56e4143982f72.jpg,0
nighttime/cam_03_00056_jpg.rf.53921448f568429daa7c567f0550797f.jpg,0
nighttime/cam_03_00056_jpg.rf.645bd110d0dd77b1d36058efa0ff5b3e.jpg,0
nighttime/cam_03_00057_jpg.rf.8a2511e9474b7657c740b184a450ae5e.jpg,0
nighttime/cam_03_00057_jpg.rf.b6bb9b2ad138fefec27c463ed7a42fd4.jpg,0
nighttime/cam_03_00058_jpg.rf.837cb097f81657bb002a660a64361c96.jpg,0
nighttime/cam_03_00058_jpg.rf.eda2380ed579bb4dfe6f1a02ec9d772b.jpg,0
nighttime/cam_03_00059_jpg.rf.5dc25332bc9651fc558ce63be7ea6c33.jpg,0
nighttime/cam_03_00059_jpg.rf.ecf18552e0cb06eaaa5d961b873c4f64.jpg,0
nighttime/cam_03_00060_jpg.rf.0243d1e8b50cecd732bafe2d78a23e74.jpg,0
nighttime/cam_03_00060_jpg.rf.f810479614687db2a618e33bb9c2985a.jpg,0
nighttime/cam_03_00061_jpg.rf.c683195069e2eb71352955474d0674e8.jpg,0
nighttime/cam_03_00061_jpg.rf.fdbe0b37f601e5760899ebba8ec24e0a.jpg,0
nighttime/cam_03_00062_jpg.rf.853bf841dd5b7535df5f6680c63e7af8.jpg,0
nighttime/cam_03_00062_jpg.rf.96f77620a5cbb6eaa067aec591de730a.jpg,0
nighttime/cam_03_00063_jpg.rf.a928e7dd6e30ba9e92359578207938ae.jpg,0
nighttime/cam_03_00063_jpg.rf.c1dde62dc65f15694cb919dcfdd7c457.jpg,0
nighttime/cam_03_00064_jpg.rf.10101a04b74a88893b4d1cec437b5f78.jpg,0
nighttime/cam_03_00064_jpg.rf.19d85bedda703f84e8f12ccaadf603e5.jpg,0
nighttime/cam_03_00065_jpg.rf.517665f49ae331eec05fe7e9837dab99.jpg,0
nighttime/cam_03_00065_jpg.rf.be020f05942af98e4f02e563dc85d5eb.jpg,0
nighttime/cam_03_00066_jpg.rf.0e2f3602038d5360c0726a1c14697de0.jpg,0
nighttime/cam_03_00066_jpg.rf.d21b872c25e842cad8dbce245d9e7405.jpg,0
nighttime/cam_03_00067_jpg.rf.2c7a93ce9536d5a3470bda3f9093c323.jpg,0
nighttime/cam_03_00067_jpg.rf.f478c63835de43d321e910e9cabd0f09.jpg,0
nighttime/cam_03_00068_jpg.rf.4687ac46b20a3d15be5394a3589a78b5.jpg,0
nighttime/cam_03_00068_jpg.rf.a647dd5fecb3341283242cab60aab771.jpg,0
nighttime/cam_03_00069_jpg.rf.62fb7a1dfca34aaca56725bd07dd3244.jpg,0
nighttime/cam_03_00069_jpg.rf.b9d93310f473b9306163c20281a732d7.jpg,0
nighttime/cam_03_00070_jpg.rf.a92e8349ecfe687642efbe74c28e03f6.jpg,0
nighttime/cam_03_00070_jpg.rf.cf4582341879bc4a6d74380622a3dd4d.jpg,0
nighttime/cam_03_00071_jpg.rf.0ff4db813491dc90839c5661025e6287.jpg,0
nighttime/cam_03_00071_jpg.rf.68d8fd908f5fc350df50922c77c71f6e.jpg,0
nighttime/cam_03_00072_jpg.rf.8917ca6749c92d68acebf7e559680d70.jpg,0
nighttime/cam_03_00072_jpg.rf.c83700deb1574a994ca1a8bf16c5ed3c.jpg,0
nighttime/cam_03_00073_jpg.rf.40743538d3746f279db498f9e032ebc6.jpg,0
nighttime/cam_03_00073_jpg.rf.fec61c245e6e13d08e3db72febdfa248.jpg,0
nighttime/cam_03_00074_jpg.rf.52c7c4f1f6b481d62d2434dc9806c7d0.jpg,0
nighttime/cam_03_00074_jpg.rf.ee40c21ef1182a3164d2133cf26e6edd.jpg,0
nighttime/cam_03_00075_jpg.rf.4cb65fbf274cfa08a886cffb9f0856ba.jpg,0
nighttime/cam_03_00075_jpg.rf.62f201d805eada8af6fa7730a45313d3.jpg,0
nighttime/cam_03_00076_jpg.rf.707ad70dc8f5ed3dd3007d620dbba8a1.jpg,0
nighttime/cam_03_00076_jpg.rf.e1b82b8c07876361f9fb8e04f83ab620.jpg,0
nighttime/cam_03_00077_jpg.rf.0a5b2b9a830d2a566e5884b92c429ec1.jpg,0
nighttime/cam_03_00077_jpg.rf.7478c562f0f5a635b7aa03da262c354d.jpg,0
nighttime/cam_03_00078_jpg.rf.3bb88e46f3cec7a77a64c1dc41748c9a.jpg,0
nighttime/cam_03_00078_jpg.rf.82628833cce83be5a8bb39837089255c.jpg,0
nighttime/cam_03_00079_jpg.rf.3e27decf209801e4a12a6a9df2843b89.jpg,0
nighttime/cam_03_00079_jpg.rf.aa477e70afc6f2070829335704f0da1d.jpg,0
nighttime/cam_03_00080_jpg.rf.401178cc80d61c0018382ee3a7464ffa.jpg,0
nighttime/cam_03_00080_jpg.rf.d54a9e157e8656e9f9e74bc53371a053.jpg,0
nighttime/cam_03_00081_jpg.rf.c3e87e5a8ed6efa352ed51e65c5ed910.jpg,0
nighttime/cam_03_00081_jpg.rf.e018c1f48c956979a2414e7507b20cf1.jpg,0
nighttime/cam_03_00082_jpg.rf.f53432c4e0b25769628e5dbf559073bc.jpg,0
nighttime/cam_03_00082_jpg.rf.f5e7a1ec3e12687da148001076c34bf8.jpg,0
nighttime/cam_03_00083_jpg.rf.2021f60e378ccbf8a59944b79741588b.jpg,0
nighttime/cam_03_00083_jpg.rf.5564f2bd4a709b8fcdc7fd83e0019541.jpg,0
nighttime/cam_03_00084_jpg.rf.052e39a38e7252ec5dd8019fbbbc63b5.jpg,0
nighttime/cam_03_00084_jpg.rf.70fac66e25bf8ac07c90bf2bcb216d4b.jpg,0
nighttime/cam_03_00085_jpg.rf.2358530cfdef84356a3925fed7c3b262.jpg,0
nighttime/cam_03_00085_jpg.rf.2d5df276592239c66475d2238a46226d.jpg,0
nighttime/cam_03_00086_jpg.rf.3d52d57cdf7adf9f01d546bfafc0940d.jpg,0
nighttime/cam_03_00086_jpg.rf.a63d62988b4ae6bcbc08c437570a891e.jpg,0
nighttime/cam_03_00087_jpg.rf.40553179a83b954878ddeb2207c71225.jpg,0
nighttime/cam_03_00087_jpg.rf.46ab5d867cdc5c027e8fb9fc6b24e78f.jpg,0
nighttime/cam_03_00088_jpg.rf.1aa81de60f23aaee1caad2d28d88034c.jpg,0
nighttime/cam_03_00088_jpg.rf.7b86613f1d25e70fffe4ffa5c3d4a96f.jpg,0
nighttime/cam_03_00089_jpg.rf.618872b2077f6b3b9086d8b163c2b0ca.jpg,0
nighttime/cam_03_00089_jpg.rf.808a6f7a80f6283ebc2c970905bdd4c9.jpg,0
nighttime/cam_03_00090_jpg.rf.8b16a2f7e20ed8f2591c9ffafffb2b4d.jpg,0
nighttime/cam_03_00090_jpg.rf.8d5b5454e06f072a3f8bd22668b42ffb.jpg,0
nighttime/cam_03_00091_jpg.rf.0d22a37b4cb5e53c0fad046e94668c11.jpg,0
nighttime/cam_03_00091_jpg.rf.c40ebeaf8c916d543bb0d3230eb2870e.jpg,0
nighttime/cam_03_00092_jpg.rf.5ebdddd29ad6ce744eaddf9220a8b187.jpg,0
nighttime/cam_03_00092_jpg.rf.cfe5088b3124ad592939144a61179ff1.jpg,0
nighttime/cam_03_00093_jpg.rf.88ef596b0cb1088e47653c85a65657ea.jpg,0
nighttime/cam_03_00093_jpg.rf.a1900f10e991baf7f61f5ea84edb0fe6.jpg,0
nighttime/cam_03_00094_jpg.rf.1ed3d8828c8ec0a13f8c784ed91e68e3.jpg,0
nighttime/cam_03_00094_jpg.rf.c684ba55804e6d54c1b7f1a6f393bad4.jpg,0
nighttime/cam_03_00095_jpg.rf.574fd2e19021a7eb895a9fc73695d5ca.jpg,0
nighttime/cam_03_00095_jpg.rf.e66ccbe2eed1dfb02a7b130925f2968e.jpg,0
nighttime/cam_03_00096_jpg.rf.2d69397391d1ad35ac610f4cff38e7a5.jpg,0
nighttime/cam_03_00096_jpg.rf.4490225652f7c6c0d6d3dd41d989e464.jpg,0
nighttime/cam_03_00097_jpg.rf.3018c321a9938dbc5635198eb66d2933.jpg,0
nighttime/cam_03_00097_jpg.rf.baa197869f1164b2f0eb56c441fe6a72.jpg,0
nighttime/cam_03_00098_jpg.rf.83e5f717fd627b951eebd84bff7a6a71.jpg,0
nighttime/cam_03_00098_jpg.rf.9bda1c6bc2fad9c41f812e77e8ca4fd1.jpg,0
nighttime/cam_03_00099_jpg.rf.709e9aff3d8170872809bb7f6fffbdab.jpg,0
nighttime/cam_03_00099_jpg.rf.9ecc0b9c6216f57a497f790e4bb889f6.jpg,0
nighttime/cam_03_00100_jpg.rf.3585b8ae20bf3f248c69cfe12dc4c953.jpg,0
nighttime/cam_03_00100_jpg.rf.b53d1d79361613f6cfe3515d215274de.jpg,0
nighttime/cam_03_00101_jpg.rf.ab13fd6873318b6a3f91a46685f65743.jpg,0
nighttime/cam_03_00101_jpg.rf.e524271c491dad01436f935857670371.jpg,0
nighttime/cam_03_00102_jpg.rf.03429fa8f349228ef0d61ca3380166ea.jpg,0
nighttime/cam_03_00102_jpg.rf.f7139583ff89a33dbf8899615b97935a.jpg,0
nighttime/cam_03_00103_jpg.rf.0d55bb77f1f0f04f0924a4193a338349.jpg,0
nighttime/cam_03_00103_jpg.rf.f0c831bb7077fd1b8aa374cdc1d7ebd2.jpg,0
nighttime/cam_03_00104_jpg.rf.4968338208a82956ed71cf0012f0af34.jpg,0
nighttime/cam_03_00104_jpg.rf.d190b099af7aad865432d94fc26a2bab.jpg,0
nighttime/cam_03_00105_jpg.rf.23ef6d1d5abbf7f80b4f290513c22194.jpg,0
nighttime/cam_03_00105_jpg.rf.2ad4e4d362725358e106e649e32d6f44.jpg,0
nighttime/cam_03_00106_jpg.rf.30cfd60cbed617b7e1828256e2dc37e2.jpg,0
nighttime/cam_03_00106_jpg.rf.774cc3a797b3fdae19b1086b8154be8f.jpg,0
nighttime/cam_03_00107_jpg.rf.9c47e468ba77044fe1073acdd70f0e6b.jpg,0
nighttime/cam_03_00107_jpg.rf.c245decb8101b630f8c7a149b5e9b7d9.jpg,0
nighttime/cam_03_00108_jpg.rf.ee072ba132f3b5206726e9a97ca639b3.jpg,0
nighttime/cam_03_00108_jpg.rf.fb82dc56312b569fe2f8560a7a6429a3.jpg,0
nighttime/cam_03_00109_jpg.rf.1762a624b309d0a6fbae1b7d5b73c97a.jpg,0
nighttime/cam_03_00109_jpg.rf.526e726edaac65f15f8eaff1cb3fed98.jpg,0
nighttime/cam_03_00110_jpg.rf.22a84bc79ae6b98ae3a619c4c452b754.jpg,0
nighttime/cam_03_00110_jpg.rf.86c7c70e76de510e6f31c225c7e95d69.jpg,0
nighttime/cam_03_00111_jpg.rf.548988d4cfbd1026834bf754fb7f90be.jpg,0
nighttime/cam_03_00111_jpg.rf.750bace79637a4db9ed578602d0c252e.jpg,0
nighttime/cam_03_00112_jpg.rf.8361ca9f34b60752a1519f6665b8dbfe.jpg,0
nighttime/cam_03_00112_jpg.rf.f11bb9110e887aab3bd7df51c0e4679d.jpg,0
nighttime/cam_03_00113_jpg.rf.7188ef15630d05d9238d0a905deda97d.jpg,0
nighttime/cam_03_00113_jpg.rf.e40b800432a890866efa7765e35ba719.jpg,0
nighttime/cam_03_00114_jpg.rf.27089859e2f6c4eabc98902a87ed60de.jpg,0
nighttime/cam_03_00114_jpg.rf.6d8557440f2bc02b0a415717bd2f09ca.jpg,0
nighttime/cam_03_00115_jpg.rf.89127b10001a7ba8c462e4f0c2817d82.jpg,0
nighttime/cam_03_00115_jpg.rf.b7b01f73a7663794f8a8c789a3fc5c66.jpg,0
nighttime/cam_03_00116_jpg.rf.594438e1ee2d9222c5460a5d057c3a5e.jpg,0
nighttime/cam_03_00116_jpg.rf.7a2c8719786f244071a11c15918da308.jpg,0
nighttime/cam_03_00117_jpg.rf.5444c6e11b03398492089cc153759bf4.jpg,0
nighttime/cam_03_00117_jpg.rf.65b90eda074d6a315fce4c7c2042e95b.jpg,0
nighttime/cam_03_00118_jpg.rf.27ea06137310d46257268cf94ea521d6.jpg,0
nighttime/cam_03_00118_jpg.rf.f0ef172daf9ce12378c63f51fcfb21f4.jpg,0
nighttime/cam_03_00119_jpg.rf.23eca2b1234387eab6bdf6df3d02bfc8.jpg,0
nighttime/cam_03_00119_jpg.rf.a5992ea09735f0052dc2450674f1312e.jpg,0
nighttime/cam_03_00120_jpg.rf.3cb8a01870e9c6dbd0845b26794ea7fc.jpg,0
nighttime/cam_03_00120_jpg.rf.4e314cd0c63c0a62ea7e28a23836f5ae.jpg,0
nighttime/cam_03_00121_jpg.rf.e721787a00a07f6b6e22bfbafe1acc24.jpg,0
nighttime/cam_03_00121_jpg.rf.ee198ee57635889d6162eeb5576b068b.jpg,0
nighttime/cam_03_00122_jpg.rf.108ec5627605d4dec976ef0c65a7ed85.jpg,0
nighttime/cam_03_00122_jpg.rf.38808c19e254791f2a23f54c9ad955b7.jpg,0
nighttime/cam_03_00123_jpg.rf.1388a11480810d080efcccd32ad09cdf.jpg,0
nighttime/cam_03_00123_jpg.rf.49d3808ebfc488f5077c4fb28d5024b0.jpg,0
nighttime/cam_03_00124_jpg.rf.a98aae44829774743391e19cf2d36ac8.jpg,0
nighttime/cam_03_00124_jpg.rf.eeadce701e4276cb410f0a475110eca5.jpg,0
nighttime/cam_03_00125_jpg.rf.b4d546ab6b876cd6cbe314138ebb3cb8.jpg,0
nighttime/cam_03_00125_jpg.rf.f979780ae96ca6754ffb4737ad31be5c.jpg,0
nighttime/cam_03_00126_jpg.rf.128a5d8424c7f2f1fa3bb8edb4d442bc.jpg,0
nighttime/cam_03_00126_jpg.rf.a2faa2d04a191f87c46f65500d27c8b6.jpg,0
nighttime/cam_03_00127_jpg.rf.dfc4a9d79a9bb64c7ea2c536d1a6b812.jpg,0
nighttime/cam_03_00127_jpg.rf.e1d616157100062ccfaa58abda3f2c22.jpg,0
nighttime/cam_03_00128_jpg.rf.02e2c4e06e5e40b94c9c8f194f3f646c.jpg,0
nighttime/cam_03_00128_jpg.rf.50db67a930a5fdaeae7c5e17599573e5.jpg,0
nighttime/cam_03_00129_jpg.rf.20b9f29fabe6b2665b6ffd53456fcf94.jpg,0
nighttime/cam_03_00129_jpg.rf.91a2cea8b097fc7af489c25c7d69cfa9.jpg,0
nighttime/cam_03_00130_jpg.rf.5abbfe5f7ad4038dc780c965c91cd270.jpg,0
nighttime/cam_03_00130_jpg.rf.9abd87d3331ff355c0b565b4e02ad53a.jpg,0
nighttime/cam_03_00131_jpg.rf.129adb0e68dc0947b5065a5a4f9d02c3.jpg,0
nighttime/cam_03_00131_jpg.rf.a39d6c7ff7be243e5bdc0add6e4bca22.jpg,0
nighttime/cam_03_00132_jpg.rf.06c8b61b8b45c6d48935a708686329df.jpg,0
nighttime/cam_03_00132_jpg.rf.4c772e46aedf015a15418aabfec0476c.jpg,0
nighttime/cam_03_00133_jpg.rf.8632a37ccede9977196f8fa3650d922a.jpg,0
nighttime/cam_03_00133_jpg.rf.b8ff1e15655b347b3ae46bd15ff5ddf0.jpg,0
nighttime/cam_03_00134_jpg.rf.61563b4d7ba7af038bdade905ee0c02a.jpg,0
nighttime/cam_03_00134_jpg.rf.652f5adbe34dc070432bb9c9f1c451d4.jpg,0
nighttime/cam_03_00135_jpg.rf.73dbc68d1582962918ecf3dcf2180b78.jpg,0
nighttime/cam_03_00135_jpg.rf.cea74d0413d171c99afc650a6196a750.jpg,0
nighttime/cam_03_00136_jpg.rf.22bd3a3e226eccf5602bc883376c35ec.jpg,0
nighttime/cam_03_00136_jpg.rf.e9af889ce68ad8c464a0afa0e114b5f8.jpg,0
nighttime/cam_03_00137_jpg.rf.72c01b2801af8702df3d2674d93fb5a1.jpg,0
nighttime/cam_03_00137_jpg.rf.80089094e1f54bb5793d1a7e9d7eeee7.jpg,0
nighttime/cam_03_00138_jpg.rf.7f5e167d77b489ec995bd4674219b658.jpg,0
nighttime/cam_03_00138_jpg.rf.8cb7fc9ed31150f922c4c9022a37abfd.jpg,0
nighttime/cam_03_00139_jpg.rf.ad911710b67f5390c0bc2e5e3b8389fa.jpg,0
nighttime/cam_03_00139_jpg.rf.c80e7fa11db997e799cf3bd11c3a37c1.jpg,0
nighttime/cam_03_00140_jpg.rf.134fb70bc9e07a3fcfbe945c4afe36e9.jpg,0
nighttime/cam_03_00140_jpg.rf.d3b9982a8f4ce9e92d33d6b4499ed027.jpg,0
nighttime/cam_03_00141_jpg.rf.54cd9c0949d1c881744b99bcb7a7981b.jpg,0
nighttime/cam_03_00141_jpg.rf.9ca4b06dc7bf2f59f715c4bd5c9e4b40.jpg,0
nighttime/cam_03_00142_jpg.rf.39db75117ec856e73d441b0f1a378b82.jpg,0
nighttime/cam_03_00142_jpg.rf.7af4c451278276838ddf3d7df268dee8.jpg,0
nighttime/cam_03_00143_jpg.rf.12360cdcca86635031654251923adb08.jpg,0
nighttime/cam_03_00143_jpg.rf.3fd50b9d7eb7ea8c2aac58f84a06a7a0.jpg,0
nighttime/cam_03_00144_jpg.rf.e29fda15d55624a6cd5f19df78798cb7.jpg,0
nighttime/cam_03_00144_jpg.rf.fa7707faf5cc433a4ed07c81c87bb4b3.jpg,0
nighttime/cam_03_00145_jpg.rf.63a1cc9328ac9a89d9f79ef766e80088.jpg,0
nighttime/cam_03_00145_jpg.rf.a16412fc5b9d4de92effb8abd948535d.jpg,0
